ssuid|pnum|spanel|finyr4
03841840699918|103|2018|15060.631126
03841840699918|104|2018|32150.205417
03841840896718|101|2018|17722.879954
03841840896718|102|2018|26432.946277
03841840896718|103|2018|23545.005684
03841840896718|104|2018|25903.213229
03841840896718|105|2018|22413.883375
03841841593218|101|2018|18571.423637
03841841816218|101|2018|22692.077071
03841841816218|102|2018|23020.810712
03841841816218|103|2018|28110.410359
03841843825818|101|2018|17646.666614
03841843825818|102|2018|13427.70692
03841847245818|102|2018|28472.959375
03841850183018|101|2018|11771.852697
03841850183018|102|2018|10900.253681
03841852776518|101|2018|5763.8484926
03841855244418|101|2018|19804.112884
03841855244418|102|2018|17185.550271
03841855269918|101|2018|15340.935749
03841855269918|102|2018|16567.617704
03841855289918|101|2018|8633.5964182
03841855289918|102|2018|7240.2193606
03841855544018|101|2018|7755.8766894
03841855544718|101|2018|15823.249518
03841855550218|101|2018|14325.969493
03841855550218|102|2018|12165.608504
03841855550218|103|2018|12381.549856
03841855550218|104|2018|20199.58431
03841855599418|101|2018|9455.9807143
03841859728418|101|2018|22935.429576
03841859751818|101|2018|10107.101081
03841859751818|102|2018|10675.625506
03841859760218|101|2018|4773.5452667
03841860441418|101|2018|19804.304577
03841860453818|101|2018|57749.214225
03841860453818|102|2018|77552.544577
03841860453818|103|2018|80105.253754
03841860453818|104|2018|80105.253754
03841860484918|101|2018|10670.444105
03841861069218|101|2018|19840.823055
03841861069218|102|2018|20391.070112
03841861077018|101|2018|13067.750162
03841861077018|102|2018|12998.311852
03841862518018|101|2018|22061.572897
03841862518018|102|2018|22376.269495
03841862518018|103|2018|41563.222558
03841862518018|104|2018|26286.529022
03841868411618|101|2018|17132.207072
03841868491918|101|2018|9349.8953561
03841868497218|101|2018|6334.5851355
03841868497218|102|2018|6340.3443587
03841868821018|101|2018|21931.876326
03841868821018|102|2018|29798.376684
03841868978118|101|2018|26282.871207
03841872682018|101|2018|9480.4272526
03841881002318|101|2018|10754.222104
03841881025318|101|2018|11457.737421
03841881052218|101|2018|18432.776675
03841881052218|102|2018|14674.272408
03841881052218|104|2018|20907.153623
03841881053818|101|2018|15438.739255
03841881053818|102|2018|16340.090865
03841881084918|101|2018|9507.1796993
03841881452218|101|2018|17906.000284
03841881452218|102|2018|26286.163034
03841881452218|103|2018|24587.397782
03841881452218|104|2018|23842.631635
03841881606918|101|2018|31474.535342
03841881606918|102|2018|20763.906601
03841881609818|101|2018|24866.672575
03841881617918|101|2018|8890.3639099
03841881617918|102|2018|10972.892867
03841881619818|101|2018|8180.7008968
03841881619818|102|2018|7008.2189563
03841881621018|101|2018|19132.825104
03841881644018|101|2018|6247.4044572
03841881644018|102|2018|8679.5402274
03841881650918|101|2018|7709.9221248
03841881662618|101|2018|42151.322059
03841881662618|102|2018|40442.53921
03841881662618|103|2018|29421.312957
03841881666418|101|2018|17794.500656
03841881669918|101|2018|22459.172865
03841881669918|102|2018|28064.590896
03841881669918|103|2018|34310.995499
03841881669918|104|2018|22345.087946
03841881669918|105|2018|25924.503448
03841881684818|101|2018|20947.24486
03841881684818|102|2018|38551.280128
03841881684818|103|2018|25641.674116
03841881684818|104|2018|33354.106187
03841881689918|101|2018|4007.3559384
03841884919418|101|2018|9364.6974981
03841884926718|101|2018|7895.8313234
03841884926718|102|2018|8482.4661524
03841884926718|103|2018|13768.366314
03841884926718|104|2018|22861.769305
03841884933818|101|2018|8962.5019812
03841884982018|101|2018|24035.097679
03841884982018|102|2018|24377.945558
03841884991918|102|2018|32984.981048
03841884991918|103|2018|31814.192191
03841884997218|101|2018|8467.9787133
03841884997218|102|2018|6321.9678078
03841886050918|101|2018|8232.2103856
03841886050918|102|2018|8843.8370952
03841892589918|101|2018|24083.301348
03841892599918|101|2018|11154.336653
03841892599918|102|2018|13553.375412
03841893217918|102|2018|19269.685846
03841893228018|101|2018|19928.957356
03841893228518|101|2018|6311.953719
03841893228518|102|2018|7938.6303995
03841896729718|101|2018|10838.979838
03841896785118|101|2018|11806.635616
03841896785118|102|2018|13936.142825
03841896785118|103|2018|29430.389716
03841896785118|104|2018|11545.76473
03841899531018|101|2018|11781.568486
03841899531018|102|2018|14549.174111
03841899538318|101|2018|34756.001359
03841899538318|102|2018|20036.001419
03841899538318|103|2018|18781.874826
03841899547018|101|2018|11302.523905
03841899547018|102|2018|19046.554392
03841899547018|103|2018|16406.822882
03841899547018|104|2018|50867.470568
03841899576218|101|2018|11096.362808
03841899576218|102|2018|8789.7992359
03841899585118|101|2018|4688.8181615
03841899585118|102|2018|5451.8679597
03855204377718|101|2018|16256.73973
03855204377718|102|2018|11637.495509
03855204377718|104|2018|24320.113341
03855238278118|101|2018|19854.626337
03855238278118|102|2018|18854.350877
03855260444718|101|2018|16180.426518
03855534203118|102|2018|14027.515828
03855534272418|101|2018|7815.4825929
03855541890118|101|2018|22260.667256
03855541890118|102|2018|28542.994043
03855541890118|103|2018|25580.985682
03855541890118|104|2018|25228.677051
03855599556118|101|2018|9213.7953267
03856245051918|101|2018|20940.487292
03861004311718|101|2018|16094.201911
03861004311718|102|2018|17381.116046
03861004927818|103|2018|37529.908836
03861017287618|101|2018|14838.539802
03861032055518|101|2018|8173.6662604
03861062555818|101|2018|8192.476673
03861086056118|101|2018|26186.767315
03861086056118|102|2018|37484.701413
03861086056118|103|2018|51995.885292
03862503795618|101|2018|10170.950608
03862503795618|102|2018|9417.8838845
03862509287618|101|2018|8236.9854875
03862509287618|102|2018|7627.1113556
03862528590118|102|2018|12581.621897
03862528590118|103|2018|23743.404215
03862541511718|101|2018|14234.836844
03862541555518|101|2018|10811.141371
03862541555518|102|2018|12357.265988
03862541555518|103|2018|15994.080738
03862543855518|101|2018|19387.299841
03862543890118|101|2018|13486.754856
03862543890118|102|2018|14245.384803
03862555211718|101|2018|13258.921328
03862555211718|103|2018|26186.767315
03862572656118|101|2018|17969.464305
03862572656118|102|2018|22282.891719
03862581603118|101|2018|18997.336602
03862582427818|101|2018|14256.767653
03862582427818|102|2018|17969.464305
03881603727718|101|2018|21931.876326
03881603727718|102|2018|20763.906601
03881604951618|101|2018|10967.402946
03881604951618|102|2018|12556.425726
03881604963118|101|2018|15576.88247
03881604963118|102|2018|13120.971793
03881604973718|101|2018|17011.672062
03881604973718|102|2018|46825.223132
03881604973718|103|2018|30508.686283
03881604988718|101|2018|22057.747683
03881604988718|102|2018|23915.183844
03881604988718|103|2018|21699.010263
03881613536618|101|2018|25965.792586
03881613536618|102|2018|20621.388155
03881613536618|103|2018|20621.388155
03881613547018|101|2018|8839.2985798
03881613547018|102|2018|8753.7548815
03881613547018|103|2018|9648.362017
03881613547018|104|2018|9810.397286
03881613596018|101|2018|4213.7989502
03881641517318|101|2018|12334.022891
03881641517318|102|2018|8979.479577
03881641517318|103|2018|9853.894254
03881641517318|104|2018|9853.894254
03881641517318|105|2018|12276.671918
03881641523318|101|2018|19453.024384
03881641523318|102|2018|20660.957713
03881641523318|103|2018|19531.635535
03881641523318|104|2018|19687.712052
03881641523318|105|2018|27005.452214
03881641536018|101|2018|9487.7541716
03881641536018|102|2018|15230.9913
03881659737318|101|2018|16570.701618
03881659737318|102|2018|24579.55388
03881659788718|101|2018|16197.502675
03881659788718|102|2018|12673.148134
03881681404918|101|2018|10856.339558
03881681404918|102|2018|11525.594751
03881681483018|101|2018|10342.51592
03881698216018|101|2018|5826.9051758
03881698275118|101|2018|7240.2193606
03881698275118|102|2018|8797.4223939
03881698278418|101|2018|5776.4920674
03886002107118|101|2018|24678.957014
03886002119518|101|2018|12161.453482
03886002119518|102|2018|15018.297808
03886002147018|101|2018|7890.1359279
03886002147018|102|2018|6946.4511689
03886002147018|103|2018|11969.510883
03886002166418|101|2018|8768.592373
03886002199918|101|2018|8664.4799453
03886002199918|102|2018|7451.7892266
03886003702018|101|2018|41068.142767
03886003702018|102|2018|55207.428606
03886003724618|101|2018|37058.979323
03886003724618|102|2018|30702.702283
03886003724618|103|2018|37985.295809
03886003731018|101|2018|7103.0188618
03886003756518|101|2018|6732.5650463
03886003756518|102|2018|7465.9824303
03886003768818|101|2018|9705.1932446
03886004304918|101|2018|8350.4732756
03886004337318|101|2018|22686.5721
03886004346518|101|2018|6185.0345662
03886004349718|101|2018|25968.182626
03886004349718|102|2018|24585.261682
03886004350118|101|2018|24860.160645
03886004350118|102|2018|39247.571979
03886004350118|103|2018|12078.707716
03886004364318|101|2018|7527.6075811
03886004381418|101|2018|10583.027871
03886004381418|102|2018|14982.210547
03886004381418|103|2018|21190.128572
03886004381418|104|2018|25375.60338
03886004388718|101|2018|10785.03361
03886004388718|102|2018|13222.959044
03886004388718|103|2018|22341.59331
03886004608718|101|2018|14886.42717
03886004612718|101|2018|8389.0127067
03886004612718|102|2018|20077.516087
03886004612718|103|2018|14603.267093
03886004612718|105|2018|19482.931426
03886004665018|101|2018|18926.933485
03886004665018|102|2018|21685.777834
03886004665018|103|2018|23065.693398
03886004665018|104|2018|59428.58657
03886004695718|101|2018|15491.289248
03886004900318|101|2018|10192.716863
03886004900318|102|2018|7109.7867222
03886004900318|103|2018|11565.726241
03886004900318|104|2018|30251.940433
03886004907018|101|2018|15550.020325
03886004910818|101|2018|6947.6404903
03886004919418|101|2018|8537.9583066
03886004928518|101|2018|5639.1788138
03886004928518|102|2018|6691.0833543
03886004928518|103|2018|13394.664483
03886004928518|104|2018|10016.129963
03886004928518|105|2018|14321.067338
03886004931618|101|2018|7087.9271007
03886004934318|101|2018|9062.6981925
03886004936618|101|2018|5395.8367859
03886004985118|103|2018|21360.582497
03886004994618|101|2018|11227.231122
03886004994618|102|2018|24327.941169
03886004994618|103|2018|16856.990782
03886004994618|104|2018|36560.130497
03886004996718|101|2018|6247.4044572
03886004996718|102|2018|9447.7603659
03886005714918|101|2018|17284.739001
03886005720718|101|2018|11874.845775
03886005720718|102|2018|15730.734053
03886005731618|101|2018|19296.675918
03886005731618|102|2018|20494.900808
03886005731618|103|2018|21657.516015
03886005731618|104|2018|30965.926597
03886005731618|105|2018|21821.61419
03886005763018|101|2018|11718.49777
03886005766018|101|2018|21458.099046
03886005766018|102|2018|18462.970991
03886005766018|103|2018|19820.037358
03886005766018|104|2018|20783.023659
03886005766018|105|2018|19202.917491
03886005772918|101|2018|6207.1346813
03886005784818|101|2018|26802.405417
03886007313818|101|2018|30477.482911
03886007313818|102|2018|47793.884862
03886007313818|103|2018|22958.554421
03886007313818|104|2018|18027.427417
03886007313818|105|2018|25892.188562
03886007313818|106|2018|25812.82799
03886007319618|101|2018|8933.4880845
03886007350918|101|2018|5431.6949383
03886007375318|101|2018|13079.861711
03886007375318|102|2018|12334.022891
03886007375318|103|2018|10745.525085
03886007375318|104|2018|12083.522148
03886008601818|101|2018|10052.328555
03886008601818|102|2018|9154.8987823
03886008607118|101|2018|30340.558259
03886008607118|102|2018|32004.738262
03886008616018|101|2018|6366.4747133
03886008616018|102|2018|8557.8840189
03886008616018|103|2018|10998.618381
03886008617318|101|2018|6108.8151996
03886008617318|102|2018|8212.1466032
03886008623318|101|2018|10054.772403
03886008623318|102|2018|12618.848713
03886008623318|103|2018|15410.459269
03886008655218|101|2018|6594.0718069
03886008655218|102|2018|8748.4851664
03886008655218|103|2018|11836.626516
03886008669918|101|2018|19465.285315
03886008675518|101|2018|9071.9152232
03886008675518|102|2018|9181.1626049
03886008675518|103|2018|11432.370111
03886008675518|104|2018|10157.528144
03886008675518|105|2018|12276.671918
03886008678418|101|2018|4558.5958003
03886008683118|101|2018|5774.7771716
03886008683118|102|2018|5043.9758529
03886008684418|101|2018|23786.642672
03886008684418|102|2018|18224.508815
03886009201818|101|2018|4620.4319166
03886011425118|101|2018|15889.015555
03886011425318|101|2018|19097.659791
03886011425318|102|2018|23023.274292
03886011425318|103|2018|30301.233447
03886011437318|101|2018|8774.196081
03886011437318|102|2018|10962.423352
03886011488718|101|2018|8794.8284361
03886011488718|102|2018|12217.714099
03886012110818|101|2018|11455.093122
03886012110818|102|2018|10401.630773
03886012112518|101|2018|9725.2422513
03886012112518|102|2018|18403.521327
03886012112518|103|2018|21210.627303
03886012117918|101|2018|9950.0277134
03886012117918|102|2018|10197.811177
03886012117918|103|2018|12600.551573
03886012117918|104|2018|10918.925265
03886012124618|101|2018|7674.5037357
03886012124618|102|2018|13916.854774
03886012128518|103|2018|16636.041915
03886012128518|104|2018|14553.048181
03886012128518|105|2018|14553.048181
03886012131018|101|2018|5395.8367859
03886012136618|101|2018|4213.7989502
03886012138318|101|2018|8879.9014484
03886012151018|101|2018|10130.246241
03886012151018|102|2018|10503.692629
03886012151018|103|2018|11927.025397
03886012176218|101|2018|8019.9288293
03886012619518|101|2018|13405.566862
03886012619518|102|2018|15739.582021
03886012638818|101|2018|10656.566883
03886012689918|101|2018|10948.155742
03886013510818|101|2018|5403.3705465
03886013510818|102|2018|6282.7053092
03886013510818|103|2018|13033.081985
03886013512518|101|2018|6993.6443603
03886013517718|101|2018|7050.4713624
03886013517718|102|2018|4688.8181615
03886013517918|101|2018|37783.53001
03886013536618|101|2018|4782.9354318
03886013538318|101|2018|4007.3559384
03886013550518|101|2018|22486.205137
03886013550518|102|2018|19599.920139
03886013550518|103|2018|48894.570307
03886013551018|101|2018|9032.6562655
03886013566818|101|2018|17893.437129
03886013589918|101|2018|3524.9930263
03886013596018|101|2018|6857.1640287
03886013596018|102|2018|5897.4273536
03886013616018|101|2018|6456.6274238
03886013616018|102|2018|7845.29803
03886013631818|101|2018|27921.145528
03886013631818|102|2018|26710.495355
03886013636618|101|2018|8998.2933543
03886013636618|102|2018|15508.994175
03886013636618|103|2018|16865.744366
03886013691618|101|2018|120162.26534
03886017208718|101|2018|7162.4184809
03886017213818|101|2018|8218.8994308
03886017213818|102|2018|9349.8953561
03886017219718|102|2018|10140.439777
03886017251918|101|2018|10516.989131
03886017251918|102|2018|13775.947595
03886017251918|103|2018|16602.31942
03886017263018|101|2018|13615.91911
03886017263018|102|2018|15588.674716
03886017269918|101|2018|9462.6220816
03886017269918|102|2018|8116.243683
03886017278118|101|2018|9765.7822317
03886019904918|101|2018|40724.800017
